Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
13,85,5,44,608.75,515.8697553,0
23,77,4,43,952.9125,788.3410309,0
14,86,4,45,678.25,517.4344493,0
12,77,3,45,520.75,399.4642038,0
13,71,6,22,254.825,188.564444,0
17,86,5,36,658.9,530.0957974,0
8,66,5,46,304.6,258.0372153,1
15,40,5,40,301,214.286313,0
19,56,4,41,546.3,405.8842504,0
17,83,6,43,759.4125,611.9294092,0
11,82,3,20,226.5,195.6052296,0
7,95,5,34,283.625,225.3738089,0
14,89,7,33,514.975,397.4938755,0
12,79,6,37,439.45,342.0453271,0
11,87,5,20,240.25,195.0438983,0
12,85,4,34,434.5,376.6160124,0
23,68,5,38,743.9,595.5663708,0
17,86,4,40,732,576.3349821,0
16,88,6,45,793,560.1655165,0
15,43,5,33,267.0625,210.5434907,0
24,46,6,45,622,520.4601078,0
0,76,5,46,1,0.758334674,0
12,99,6,37,550.45,417.4044726,0
25,73,4,44,1004.75,811.4088463,1
14,77,6,34,459.15,416.1879537,0
11,59,5,27,220.0375,168.8444871,0
16,60,8,46,553,434.5725109,1
19,71,3,8,135.9,99.53687853,0
16,44,5,0,1,0.828480483,0
16,49,4,46,451.8,380.2795068,0
7,87,4,40,305.5,258.5546023,0
25,91,5,31,882.5625,727.5743174,0
17,77,4,45,737.3125,564.200779,0
10,46,5,46,265.5,227.8013539,0
18,80,5,38,685,546.6224028,0
16,90,5,43,775,630.0010744,0
13,46,5,40,300,247.768529,0
17,94,6,35,700.125,504.3430674,0
16,80,7,46,737,650.5412705,1
18,81,6,46,839.35,624.0608357,0
11,90,6,37,458.875,386.0502187,1
15,71,4,25,333.8125,273.3907426,0
12,103,6,38,588.1,442.7254615,0
28,91,3,43,1370.55,1050.719216,0
6,66,5,35,174.25,137.5409835,0
15,56,4,45,473.5,413.1168827,0
12,45,7,29,196.75,174.309509,0
26,47,6,46,703.65,603.2346705,0
24,48,6,42,605.8,502.5000797,1
18,84,4,43,813.7,684.591183,0
15,96,4,29,523,435.6846672,0
24,48,5,46,663.4,532.2001182,0
3,83,5,37,116.1625,84.34636306,0
21,83,5,40,872.5,649.3768102,0
14,82,5,46,661.1,531.1622689,1
10,10,6,17,22.25,18.00121539,1
16,44,6,35,309,267.2049088,0
16,40,6,30,241,210.3236451,0
19,76,4,45,813.25,647.3410465,0
11,83,5,37,423.2625,366.2171452,0
10,50,5,35,219.75,177.7445943,0
18,43,5,44,426.7,350.9597874,0
10,74,5,33,306.25,251.0883204,0
16,75,4,46,691,534.3518549,0
21,36,5,32,303.4,231.7486024,0
11,60,6,46,380.5,274.1606788,0
12,48,5,46,332.2,289.5564402,0
10,93,4,45,524.125,436.4037261,0
13,86,4,46,643.85,537.785915,0
12,91,6,46,628.9,499.5759484,0
17,43,6,43,393.9125,323.1140943,0
16,87,6,43,749.2,575.1076549,0
16,70,5,40,561,437.7423618,0
13,83,6,42,567.475,463.2334008,0
13,80,5,23,300,233.4099614,0
17,87,5,31,574.1125,463.0314173,0
15,60,6,20,226,168.9111979,0
14,8,5,39,55.6,42.93793181,0
18,85,5,45,861.625,685.053605,0
17,82,4,46,802.55,652.6546434,0
15,95,5,26,464.125,372.0224528,0
8,13,3,40,53,42.09809652,0
21,79,7,34,706.075,545.4666832,0
17,77,4,10,164.625,128.4686987,0
9,55,6,27,168.0625,153.3519104,0
13,85,7,36,498.25,442.0494413,0
15,89,5,46,768.625,675.2969126,0
19,91,5,43,930.3375,648.1157805,0
13,80,5,23,300,232.1196434,0
17,88,4,4,75.8,63.70293192,0
21,55,5,42,607.375,505.2692796,0
17,88,6,46,861.2,667.1323618,0
11,89,5,40,490.5,354.4826744,0
19,48,6,42,479.8,369.0210446,0
14,94,3,46,757.7,624.8966997,0
10,79,5,25,247.875,192.8346946,0
15,85,5,46,734.125,556.6573696,0
10,48,6,46,277,216.6888038,1
11,43,4,44,261.15,232.2938554,0
28,93,6,46,1498.3,1250.024616,0
21,45,4,16,190,139.1019294,0
1,83,6,30,32.125,25.30472258,0
9,30,3,38,129.25,104.6755176,0
14,76,5,33,439.9,353.2195485,0
7,10,4,30,27.25,22.23842662,1
15,79,4,39,578.6875,433.480198,0
13,96,6,44,687.4,512.937013,0
19,40,6,42,400,330.7827062,0
24,75,6,43,968.5,784.7167434,0
15,75,7,43,605.6875,530.7842324,0
21,72,4,39,738.1,610.5311011,1
12,35,3,46,242.5,200.4130434,0
11,35,5,41,198.3125,173.3403865,0
16,73,5,20,293,235.4222602,0
9,92,4,30,311.5,246.5927768,0
12,34,4,46,235.6,191.6134989,0
3,98,5,40,148,115.6680694,0
13,84,6,38,519.7,405.4237838,0
21,37,3,30,292.375,253.3321292,0
16,91,4,31,565.2,435.2191874,0
1,89,5,41,46.6125,34.83128037,1
12,90,5,35,473.5,404.0388687,0
19,84,3,44,878.8,654.2143438,0
21,51,6,45,603.4375,480.4550466,0
0,103,5,43,1,0.78494832,1
9,84,6,32,303.4,220.5875178,0
12,39,3,29,170.65,139.7749271,0
5,34,4,34,73.25,54.66091834,0
13,80,6,41,534,432.0024386,0
12,48,4,46,332.2,266.0495172,1
31,69,4,46,1230.925,1031.724873,0
25,90,6,34,957.25,770.9866196,0
21,75,3,18,355.375,240.0821005,0
15,80,5,35,526,428.4156505,0
5,85,6,38,202.875,143.9285885,0
29,77,6,40,1117.5,830.1983305,1
17,83,5,42,741.775,629.7238369,0
17,49,6,43,448.7375,333.5292225,0
18,83,5,45,841.375,681.1794306,0
12,43,5,28,181.6,129.5700589,0
8,86,4,35,302,235.5180365,0
18,78,3,35,615.25,500.4134772,0
12,40,7,43,259,195.4042431,0
16,59,6,33,390.4,324.8185065,0
9,87,5,43,421.8625,324.3801836,0
17,47,4,30,300.625,245.9698429,0
8,73,4,46,336.8,271.1864945,0
10,95,4,24,286,223.1498383,0
12,75,4,39,439.75,340.2242094,0
12,78,4,39,457.3,406.6475191,0
19,83,5,46,907.775,729.7890244,0
20,69,6,33,570.25,464.0726868,0
12,46,6,32,221.8,166.8761813,0
16,44,7,44,388.2,301.2153006,1
12,53,6,39,311.05,239.0752896,0
15,89,3,36,601.75,503.0480091,0
15,45,6,42,355.375,314.6700136,0
20,71,8,25,444.75,354.9371856,1
24,88,5,41,1083.4,950.0367373,0
18,46,3,29,301.15,238.8778105,0
3,56,6,20,43,38.38779542,0
22,78,7,39,837.55,631.8778529,0
14,76,6,44,586.2,458.9133925,0
17,92,3,40,783,612.6144132,0
13,91,5,15,222.8125,166.1856276,0
17,38,6,32,259.4,201.5227701,0
14,79,6,37,512.525,442.8278907,0
29,75,5,46,1251.625,1095.061658,0
8,75,4,42,316,255.7118451,0
9,91,4,38,390.025,309.8727233,0
18,80,2,26,469,342.9630665,0
16,34,5,43,293.4,225.5364193,1
17,45,6,46,440.875,334.4690979,0
28,87,6,44,1340.8,1064.515331,0
21,42,5,29,320.725,251.6216886,0
25,95,4,44,1307.25,1068.105789,0
18,80,3,43,775,635.8601065,0
10,89,5,40,446,360.1012869,0
11,78,4,28,301.3,261.6935267,0
13,93,5,42,635.725,513.2697537,0
10,80,4,34,341,291.7858838,0
19,97,6,28,646.05,496.901707,0
10,42,5,46,242.5,180.3744192,0
4,90,4,45,203.5,150.9899251,0
12,54,4,33,268.3,238.9724296,1
12,67,4,37,372.85,320.3632976,0
17,77,3,43,704.5875,633.056187,0
1,45,4,42,24.625,20.0895344,0
2,89,4,41,92.225,67.02316461,1
10,44,4,34,188,160.5495381,0
10,86,4,45,484.75,358.0749175,0
12,87,3,45,588.25,509.5825176,0
15,76,5,16,229,198.0006677,0
16,44,6,42,370.6,298.1626412,0
19,75,7,28,499.75,413.7875759,0
12,94,5,31,438.1,369.9888907,0
18,83,5,45,841.375,718.6890949,0
25,31,7,46,446.625,339.3690234,1
18,41,5,27,250.075,208.1773836,0
11,6,5,41,34.825,27.88296917,0
13,76,5,44,544.4,488.0964219,0
12,55,6,44,364,288.528381,0
13,82,6,46,613.95,478.9490597,0
14,85,6,43,640.625,517.4424077,0
15,51,4,43,412.1875,352.8479939,0
12,70,6,30,316,232.5103324,1
11,84,6,46,532.3,378.4339783,0
11,98,6,32,432.2,342.5543206,0
12,54,5,40,325,240.8863018,0
10,92,4,43,495.5,378.3328841,0
16,88,5,43,757.8,587.6660346,1
16,39,7,42,328.6,265.5837677,0
1,77,6,32,31.8,25.03075898,0
10,89,6,19,212.375,175.8740269,0
8,68,4,31,211.8,161.9043499,0
4,79,4,41,162.95,129.8133743,1
20,96,6,16,385,301.8573426,0
23,89,3,30,768.625,598.6224297,0
27,78,5,46,1211.95,920.7832228,0
17,49,6,44,459.15,344.094321,0
8,46,5,36,166.6,127.240804,0
6,37,4,36,100.9,80.12391771,0
10,85,6,14,149.75,122.1706244,0
11,102,7,31,435.775,334.2641591,0
13,82,6,38,507.35,374.15432,0
15,41,5,39,300.8125,247.0365587,0
11,79,4,37,402.9125,320.2038033,0
24,95,4,35,998.5,735.0354717,0
24,49,5,46,677.2,547.061004,0
18,69,5,44,684.1,569.9000025,0
15,40,6,46,346,278.1927619,1
8,88,6,29,256.2,216.0403646,0
15,7,5,38,50.875,41.97937414,0
22,99,6,41,1117.225,947.6139875,0
23,43,4,40,495.5,375.509358,0
12,35,6,39,205.75,161.5247458,0
11,60,6,43,355.75,275.2730541,0
13,77,4,0,1,0.764641859,0
8,47,5,43,203.1,158.8377951,0
30,82,6,34,1046.5,874.8508723,0
13,93,3,42,635.725,519.6207073,0
13,85,5,44,608.75,458.7458118,0
16,39,5,45,352,310.6198014,0
13,77,5,37,463.9625,360.9736421,0
20,85,4,37,787.25,608.324299,0
17,80,5,46,783,626.3086226,0
16,76,6,33,502.6,398.1609663,0
21,72,6,39,738.1,538.5285539,0
15,98,5,20,368.5,314.470008,0
17,74,7,46,724.35,590.0826898,0
14,50,5,44,386,317.500477,0
21,35,5,39,359.3125,305.1055609,0
11,60,6,13,108.25,84.8699685,0
15,74,5,30,417.25,361.6046376,0
26,52,6,45,761.5,574.8111351,0
16,78,4,34,531.4,409.9576078,1
7,10,4,39,35.125,24.81871364,1
18,94,5,46,973.9,786.9395736,0
12,91,4,38,519.7,469.9539508,0
16,41,5,41,337.2,250.0636505,0
10,86,5,46,495.5,367.2467256,1
11,97,3,45,601.1875,447.0465411,0
12,89,5,43,575.05,389.8878636,1
20,90,5,37,833.5,679.9615251,0
11,51,6,39,274.4875,209.4152734,1
16,86,5,31,534.2,405.9665246,0
24,70,6,16,337,223.0495032,0
22,86,4,40,947,797.9617565,0
25,71,3,20,444.75,360.8269728,0
14,90,6,43,678.25,550.5262895,1
14,69,5,46,556.45,434.8558357,0
12,44,4,40,265,227.3413724,0
9,81,5,8,73.9,59.55847645,1
7,80,5,41,288,231.9403568,0
17,86,4,31,567.525,416.7900048,0
24,62,3,46,856.6,681.1184724,0
19,80,6,44,837,649.3810466,0
13,8,6,37,49.1,44.03012552,0
11,67,5,37,341.8625,270.1790231,0
10,42,5,33,174.25,143.6575517,0
21,72,6,13,246.7,193.8827869,0
16,84,3,46,773.8,548.5594383,0
8,39,6,14,55.6,40.42424038,0
20,85,6,40,851,712.6301727,0
9,91,5,34,349.075,272.0740661,0
15,56,7,46,484,369.8032638,0
14,35,3,44,270.5,210.2939164,0
16,47,5,40,377,302.0574051,0
18,52,5,17,199.9,163.7157734,0
14,85,3,0,1,0.772841064,0
16,96,7,36,692.2,558.5231009,1
24,38,7,32,365.8,307.8521857,0
12,37,4,40,223,173.0627221,0
12,85,6,27,345.25,284.7640757,0
28,79,5,38,1051.7,873.526676,0
9,83,4,32,299.8,230.3746665,0
8,92,6,18,166.6,133.9087783,0
22,88,5,8,194.6,168.2427161,0
18,75,7,31,524.125,393.4824951,1
13,80,5,39,508,408.6858521,0
12,90,4,45,608.5,480.8990508,0
15,80,4,46,691,566.5600629,0
2,84,5,46,97.6,77.48802008,0
15,77,5,46,665.125,530.2876712,0
12,93,5,26,363.7,267.4304083,0
13,49,5,46,367.275,285.4794752,0
11,48,4,46,304.6,248.4422577,0
22,89,5,38,931.05,735.0629929,0
0,76,4,40,1,0.799749128,1
15,40,7,27,203.5,142.2606374,1
9,52,6,37,217.45,164.6670499,0
20,77,5,45,867.25,676.368228,0
15,82,7,33,508.375,393.1219121,1
12,79,6,44,522.4,412.0811712,0
10,8,5,17,18,14.26164377,1
13,84,6,37,506.05,392.4995949,0
12,106,4,44,700.6,580.3226432,0
19,68,6,44,711.6,611.59333,0
12,85,5,44,562,452.8220409,0
17,75,6,45,718.1875,575.862296,0
11,92,3,32,405.8,301.3259268,0
15,93,6,32,559,462.2406559,0
8,87,4,44,383.8,310.6413724,0
14,97,5,41,696.975,568.6390677,0
19,89,5,24,508.3,414.1305267,0
23,49,5,37,522.2375,398.1333694,0
7,43,5,46,174.075,137.2220633,1
13,92,6,45,673.75,597.1014183,0
27,48,5,41,665.2,506.8730113,0
12,65,5,36,352,292.8117589,1
22,15,4,40,166,116.7623247,1
16,87,5,40,697,538.6296276,0
17,38,6,14,114.05,91.28250467,0
19,79,6,46,864.075,760.5329631,0
13,70,4,39,444.625,354.9847906,0
12,40,4,32,193,159.6467296,0
11,48,5,30,199,162.9713593,1
14,46,5,44,355.2,265.1227703,1
11,66,5,46,418.45,348.775181,0
16,41,4,38,312.6,247.7861696,0
8,64,4,45,289,217.2226994,0
16,45,4,30,271,241.1013876,0
20,88,5,43,947,795.8348265,0
13,75,5,46,561.625,399.8591252,0
0,82,4,43,1,0.731798413,1
9,41,6,33,153.2125,122.775856,0
18,75,4,40,676,543.8662489,0
14,7,6,45,56.125,47.20516792,0
12,78,4,37,433.9,343.5251606,0
15,86,7,43,694.375,618.2211529,1
12,47,5,19,134.95,113.6404777,0
8,99,4,28,278.2,230.4539155,0
27,56,4,44,832.6,660.6450193,0
14,85,6,42,625.75,463.9935218,0
10,83,5,45,467.875,398.7816211,0
19,87,4,36,744.85,550.6624179,0
11,82,5,45,508.375,439.646744,0
18,88,5,46,911.8,789.3681835,0
3,87,5,45,147.8125,126.170018,0
31,34,7,45,593.875,527.6175736,1
10,43,4,46,248.25,187.5335815,0
12,82,4,45,554.5,465.5396408,0
31,92,7,42,1498.3,1335.532064,1
11,30,5,38,157.75,125.5477696,0
12,74,4,44,489.4,355.5255012,0
16,49,6,46,451.8,383.2873111,0
17,95,7,45,909.4375,653.4814769,1
12,89,6,44,588.4,470.9517693,1
15,43,5,35,283.1875,217.5816746,0
17,78,5,43,713.725,612.1894782,0
19,52,4,40,495,398.7509134,0
19,9,6,42,90.775,74.32800199,0
28,89,5,40,1247,1128.934628,0
22,84,4,34,786.4,629.3905977,0
22,84,6,36,832.6,679.7633066,0
20,100,6,40,1001,843.023809,0
17,89,5,39,738.5875,628.1680566,0
12,94,4,41,579.1,498.6158346,0
12,92,5,31,428.8,303.0222696,0
16,84,3,43,723.4,601.0839386,0
24,96,6,44,1268.2,954.6898404,0
31,75,5,19,553.1875,400.0590154,0
16,79,6,20,317,266.953045,0
24,89,7,38,1015.6,793.5647808,0
13,89,4,42,608.425,463.2438508,0
15,39,4,32,235,165.1689169,0
14,89,7,41,639.575,518.447401,1
30,40,5,45,676,474.2712476,0
16,90,6,28,505,383.0089327,1
8,72,5,34,245.8,210.7380384,1
15,8,4,17,26.5,20.61053286,0
15,44,6,43,355.75,280.1007726,1
26,67,6,44,959.1,790.3264037,0
8,75,6,40,301,197.5186624,0
14,35,6,40,246,203.007763,0
16,48,6,45,433,329.7582956,0
31,42,6,46,749.65,575.4697247,0
27,68,5,45,1033.75,834.1121936,1
8,39,5,46,180.4,161.6721988,0
17,86,4,31,567.525,456.4895996,0
22,86,6,42,994.3,821.8545917,0
10,92,4,36,415,326.4276601,0
19,83,6,40,789.5,656.7580215,0
11,81,4,39,435.3625,326.9661189,0
22,43,6,39,462.175,361.8322964,0
8,73,5,35,256.5,223.822788,0
18,78,5,46,808.3,709.39718,0
31,91,6,45,1587.8125,1364.426512,1
8,78,5,43,336.4,242.5309806,0
17,83,5,26,459.575,348.7811534,0
30,85,5,13,415.375,343.4032184,1
16,95,6,26,495,382.0380389,0
10,93,5,44,512.5,415.5001909,0
17,74,4,45,708.625,561.4500181,1
25,82,4,22,564.75,430.91452,0
20,90,5,44,991,747.3612425,0
11,91,5,21,263.7625,203.4958196,0
17,75,5,45,718.1875,582.6368932,0
17,49,7,34,355.025,291.5183056,0
20,81,5,42,851.5,687.1600476,0
24,45,5,35,473.5,373.348399,1
15,45,5,29,245.6875,186.5561638,0
18,83,6,32,598.6,436.5356643,0
21,87,5,45,1028.6875,850.9783226,0
13,41,5,37,247.5125,190.3506187,0
16,75,4,44,661,500.8787631,0
9,44,5,43,213.85,180.5185378,0
29,71,6,14,361.325,285.5368302,0
14,89,7,31,483.825,356.7922554,0
15,82,5,19,293.125,255.3223582,0
12,44,7,28,185.8,165.6734232,0
11,53,6,35,256.0625,193.0264202,1
9,43,5,43,209.0125,177.3860102,0
17,90,5,41,785.125,622.0736233,0
14,88,5,45,694,558.0520826,0
12,42,5,32,202.6,173.7036674,1
20,78,6,34,664,495.9722678,0
5,79,5,35,173.8125,149.3980593,0
30,46,7,35,604.75,458.965793,1
11,84,5,46,532.3,414.4516633,0
13,82,5,44,587.3,463.2812709,0
16,93,5,41,763.6,633.6136726,0
19,44,4,33,345.85,267.3348823,0
3,94,5,33,117.325,95.07989291,0
16,50,4,46,461,359.0715911,0
15,53,5,46,458.125,381.8670522,0
16,41,4,18,148.6,118.0090428,0
11,78,4,23,247.675,197.8225235,0
12,48,4,43,310.6,263.4635781,0
14,66,6,39,451.45,393.3280881,0
7,78,5,40,274,245.619683,0
16,76,7,45,685,513.9387729,0
10,53,3,34,226.25,192.8634882,0
21,92,4,37,894.55,659.4674532,0
12,74,6,44,489.4,413.672013,1
25,83,6,40,1038.5,906.741988,0
1,86,5,44,48.3,39.39992977,1
19,64,6,30,457,356.4572641,0
19,106,6,22,554.85,441.2439068,0
18,40,5,38,343,259.1269811,0
23,75,6,42,906.625,739.40821,0
14,82,4,40,575,458.5768692,0
14,83,4,34,494.85,349.6593865,0
20,71,7,35,622.25,445.6623285,0
25,91,4,35,996.3125,708.3666221,0
12,76,4,37,422.8,297.5286727,0
20,87,4,23,501.25,434.1143682,0
12,90,6,45,608.5,528.314139,1
0,82,6,41,1,0.800095196,0
16,102,3,44,898.6,699.4597782,0
16,38,5,13,99.8,76.88510138,0
24,82,4,46,1132.6,912.9636796,0
14,91,4,38,606.15,437.5365396,0
18,47,4,43,455.725,341.0177606,0
12,46,7,31,214.9,164.6267367,0
2,90,3,46,104.5,88.22564874,0
13,79,5,43,553.0125,433.1092279,0
11,88,4,37,448.7,364.2386532,1
20,41,5,37,380.25,278.063705,0
13,51,4,44,365.65,302.1452226,0
18,48,7,38,411.4,307.1710669,0
14,83,6,39,567.475,456.2289277,0
15,105,6,43,847.5625,709.9889364,0
1,46,4,12,7.9,6.912960913,1
26,41,6,29,387.425,314.0974432,0
16,43,5,41,353.6,298.2266439,0
13,81,5,37,488.0125,384.2306849,0
8,40,5,44,177,147.8945804,1
10,87,7,36,392.5,300.3970208,0
31,84,8,24,782.2,612.2372678,1
9,39,6,39,172.1125,144.9739656,0
8,88,4,36,317.8,260.6143164,0
14,83,5,37,538.425,415.1306265,0
12,34,6,45,230.5,195.0236616,0
20,51,4,29,370.75,327.6651395,0
19,89,6,35,740.8125,536.8673734,0
13,73,4,30,356.875,282.0633179,0
19,53,5,19,240.1625,185.9583974,0
16,70,5,25,351,299.1120315,0
12,98,3,44,647.8,517.4788705,0
16,73,2,43,628.8,502.8915118,0
11,96,6,45,595,464.0414595,0
28,36,6,46,580.6,475.5365425,0
14,44,5,39,301.3,257.51009,0
15,44,6,44,364,288.4831917,0
9,67,3,43,325.1125,272.6215744,0
12,45,6,40,271,196.6115135,0
11,37,5,34,173.975,119.8801927,0
14,100,4,33,578.5,494.4748443,0
11,101,5,43,598.1625,421.8987485,0
18,82,6,37,683.65,569.974545,0
10,43,6,44,237.5,196.4095503,0
16,82,5,44,722.6,555.95425,0
12,44,4,46,304.6,239.1477429,0
16,78,6,36,562.6,406.8784983,0
13,38,5,44,272.7,227.5101954,0
16,93,5,24,447.4,349.9958088,0
19,92,4,41,896.85,661.6992119,0
20,50,7,31,388.5,326.5269131,1
15,45,5,44,372.25,303.5661264,0
24,92,5,43,1187.8,947.4972696,0
20,43,5,44,474,359.8114199,0
14,31,5,37,201.725,168.2847255,0
23,58,5,4,67.7,54.39672748,0
22,79,5,43,935.175,843.7599696,1
20,83,4,39,810.25,640.2075949,0
27,92,6,42,1305.1,1057.410239,0
22,75,4,44,908.5,744.3519939,0
9,84,5,36,341.2,256.6836123,1
11,89,4,46,563.925,480.2352116,0
31,94,4,44,1603.7,1321.541691,0
10,40,5,40,201,148.5748158,0
11,34,5,27,127.225,98.27631699,0
22,82,6,36,812.8,630.7383957,1
16,87,4,46,801.4,621.1726929,0
15,95,4,43,766.9375,572.0361738,0
7,47,6,34,140.825,122.6673614,0
12,83,6,23,287.35,227.4196998,0
16,49,6,46,451.8,382.9689403,0
16,79,5,43,680.4,543.2538588,0
10,44,4,10,56,43.93394222,0
15,97,5,40,728.5,569.3983425,0
16,42,5,41,345.4,317.2410099,0
15,85,6,45,718.1875,585.2321074,0
18,6,5,44,60.4,50.11206674,0
15,82,4,42,646.75,470.8789207,0
13,82,3,45,600.625,446.7442689,1
15,40,4,15,113.5,103.1924215,0
5,36,4,37,84.25,70.93046647,0
27,87,6,45,1322.3125,1109.200878,1
12,50,5,40,301,253.1040989,0
6,82,3,45,277.75,204.5050749,0
17,80,6,37,630,513.1291935,0
28,76,3,41,1091.6,908.7004475,0
15,46,4,46,397.75,311.259577,0
14,70,6,43,527.75,458.0614523,1
17,78,5,46,763.45,630.9863652,0
18,41,5,32,296.2,233.7571549,0
20,56,4,43,603,433.4076584,0
15,40,5,42,316,237.6013016,1
11,45,5,40,248.5,189.8910173,0
9,34,5,45,173.125,129.6860928,0
14,86,5,42,633.1,497.7607182,0
20,38,5,40,381,293.4167154,0
17,49,5,29,302.9625,260.4692085,0
14,40,5,0,1,0.784407429,0
31,87,4,34,1147.225,975.2168298,0
10,61,5,32,245,202.5134501,0
9,35,5,32,127,102.6651223,0
13,86,5,29,406.275,302.8810028,0
13,94,6,26,398.15,316.1780987,0
13,92,5,41,613.95,497.2690618,0
15,74,4,27,375.625,314.6745309,0
14,84,6,43,633.1,516.2374813,0
17,83,4,2,36.275,28.25484211,0
11,44,6,40,243,191.7353432,0
16,79,3,44,696.2,507.4415998,0
17,81,4,31,534.5875,396.3380994,0
25,74,5,39,902.875,798.7000297,0
4,90,6,46,208,151.3132899,0
12,104,5,42,656.2,613.9869896,0
19,40,7,33,314.5,224.4569687,0
11,48,5,27,179.2,149.4266377,0
9,78,4,43,378.325,308.4115791,1
15,81,4,45,684.4375,501.1571642,0
20,50,7,0,1,0.795414541,1
25,93,6,40,1163.5,927.7846159,0
21,81,2,40,851.5,733.3480899,0
17,39,4,4,34.15,27.17380005,0
14,86,5,45,678.25,544.9320672,0
12,91,5,5,69.25,52.47694483,1
12,76,4,26,297.4,244.6957079,0
23,32,5,45,415,366.1373832,0
13,29,6,46,217.775,191.5980506,0
10,88,6,37,408,303.3542335,0
11,79,4,43,468.0875,386.8293736,0
16,44,5,44,388.2,308.9126067,0
17,61,6,24,312.1,259.3105832,0
16,67,3,28,376.2,290.5621646,0
20,92,7,45,1036,887.3919715,0
5,78,4,42,205.75,164.4943253,0
13,75,4,37,451.9375,356.461983,0
12,4,5,27,17.2,12.95258479,1
20,49,5,26,319.5,278.3091284,0
18,35,4,40,316,265.5711039,1
18,92,4,44,911.8,740.1328319,0
9,53,6,43,257.3875,174.4327615,0
16,37,4,38,282.2,215.6509191,0
14,89,5,45,701.875,599.6957676,0
18,88,5,45,892,780.1270794,0
12,97,5,45,655.75,530.2917021,0
22,99,5,26,708.85,570.1324588,0
13,87,6,46,651.325,419.732243,0
12,82,5,43,529.9,413.171393,0
16,74,5,31,459.8,372.1054468,0
10,29,5,36,131.5,102.4254999,0
31,80,4,37,1148,906.1347604,0
16,99,6,42,832.6,678.7886219,0
19,49,5,44,513.05,390.8813257,0
27,80,5,24,649,507.9651206,0
19,77,5,28,513.05,406.5877488,0
11,101,4,46,639.825,509.3634434,0
13,48,6,45,352,250.0582171,1
16,46,4,31,286.2,225.7422353,0
12,3,3,45,21.25,17.9713706,0
19,41,5,41,400.2375,319.1481862,0
19,79,5,45,845.3125,724.2908102,0
11,15,6,40,83.5,71.71033206,0
28,86,5,35,1054.5,845.6001326,0
14,88,4,29,447.6,378.994977,0
20,82,7,44,903,696.620941,0
31,5,5,38,74.625,59.9770281,0
18,70,4,27,426.25,346.9523102,0
20,75,5,38,713.5,620.7481666,0
11,92,3,39,494.35,403.9045332,0
12,51,4,34,261.1,221.542253,0
16,86,6,40,689,554.7564832,0
22,80,4,28,617,453.7030556,0
18,97,6,32,699.4,633.7603632,0
17,79,4,36,605.35,475.5313319,0
15,46,5,26,225.25,192.8380185,0
18,46,5,40,415,320.8318336,0
26,89,6,34,984.45,693.8026065,1
14,72,4,32,404.2,355.4004631,0
11,41,5,43,243.4125,206.6850407,0
18,81,5,41,748.225,577.3269406,0
15,38,6,45,321.625,248.8265155,1
21,69,6,40,725.5,610.7636494,1
15,83,7,40,623.5,545.5126534,0
20,62,3,46,714,602.0007747,0
9,68,5,46,352.9,256.2701881,0
15,38,3,46,328.75,259.9597059,1
25,61,7,46,877.875,646.3943718,0
16,42,7,23,194.2,148.7209399,0
9,58,5,43,281.575,219.0278985,0
10,84,5,10,106,87.83645551,0
26,77,4,39,976.975,742.0723109,0
16,99,5,26,515.8,365.7919882,0
14,76,5,36,479.8,427.8108338,0
18,83,3,45,841.375,590.6549634,0
11,81,4,42,468.775,328.2731656,0
25,92,6,40,1151,1004.638854,0
11,76,5,46,481.7,372.1119028,0
23,43,5,39,483.1375,361.014477,0
0,83,6,23,1,0.807364948,1
12,78,6,39,457.3,298.0875317,0
12,44,6,13,86.8,65.06794625,0
12,45,5,46,311.5,253.7633942,0
29,71,5,41,1056.2375,908.9456031,1
9,105,5,46,544.375,408.5631131,0
22,48,4,34,449.8,360.5281164,0
20,81,7,46,932.5,790.8010728,0
4,101,6,44,223.2,178.3548403,0
10,90,5,45,507.25,430.0320386,0
8,84,5,42,353.8,283.8454776,0
12,77,5,43,497.65,410.3610541,1
13,37,4,46,277.575,224.6550985,0
2,88,5,36,80.2,69.93950801,0
27,88,3,45,1337.5,1075.251071,0
14,111,6,28,544.9,434.4201216,1
14,90,4,43,678.25,540.7830832,0
14,40,6,39,274,215.9052252,0
14,39,6,41,280.825,228.8120764,0
20,44,5,40,441,369.3084569,0
19,39,5,45,417.8125,356.9988273,0
14,74,6,39,506.05,384.6241682,0
27,31,4,36,377.65,319.0075871,0
15,42,6,40,316,247.3697786,0
17,13,5,46,128.075,102.5635352,1
21,40,5,44,463,347.2469988,0
10,76,5,33,314.5,265.6248821,0
22,78,6,40,859,655.2498689,0
15,77,3,41,592.9375,419.1613466,0
9,79,3,35,312.0625,246.6279634,0
21,82,6,43,926.575,799.0146438,0
11,88,6,43,521.3,409.7861802,0
15,91,5,27,461.6875,361.793248,0
9,87,5,30,294.625,191.0985319,0
10,84,6,37,389.5,288.9236398,0
15,68,4,39,498.25,409.9638762,0
25,43,5,45,605.6875,465.8198236,0
31,87,5,17,574.1125,435.8641369,0
12,71,4,44,469.6,425.0820084,0
14,46,5,38,306.9,243.9140037,0
7,78,6,46,314.95,263.5580229,0
25,36,5,46,518.5,381.5683157,0
11,41,4,30,170.125,131.9710312,0
19,79,5,21,395.0125,292.5770893,0
